what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420644676
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420671839
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420689772
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420709459
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420740673
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420795706
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420828940
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420929639
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420966884
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1272421087571
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272421121924
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272421150054
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272421198034
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272421233724
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1272421244166
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272421293071
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272421323455
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272421440348
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272421444922
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1272421476837
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272421481141
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272421481270
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272421487945
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272421488792
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272421489538
